BUS_STOP_N,Name,Comment,BFC marker ID,coords.x1,coords.x2
84241,BLK 81,BEDOK NORTH ROAD,4892,103.93999,1.32857
84249,BLK 124,BEDOK NORTH ROAD,4893,103.93962,1.32947
84251,BLK 99,BEDOK NORTH AVENUE 4,4894,103.93883,1.33346
84259,BLK 88,BEDOK NORTH AVENUE 4,4895,103.93908,1.33334
84261,ST. ANTHONY'S CANO SCH,BEDOK NORTH AVENUE 4,4896,103.94172,1.33421
84269,BLK 95,BEDOK NORTH AVENUE 4,4897,103.94185,1.33402
84271,OPP GOLDBELL SVC CTR,BEDOK NORTH AVENUE 4,4898,103.944,1.33657
84279,GOLDBELL SVR CTR,BEDOK NORTH AVENUE 4,4899,103.9444,1.33667
84281,BLK 180,BEDOK NORTH ROAD,5582,103.94018,1.32652
84289,OPP BLK 180,BEDOK NORTH ROAD,5586,103.94027,1.32658
84299,BEDOK NTH DEPOT,BEDOK NORTH AVENUE 4,4858,103.93013,1.32565
84301,OPP KG CHAI CHEE CC,BEDOK NORTH AVENUE 1,4900,103.92657,1.32781
84309,KG CHAI CHEE CC,BEDOK NORTH AVENUE 1,4901,103.92682,1.32798
84311,BLK 521,BEDOK NORTH ROAD,4902,103.92731,1.33
84319,BLK 428,BEDOK NORTH ROAD,4903,103.9277,1.33001
84321,BLK 516,BEDOK NORTH ROAD,4904,103.92977,1.3306
84329,BLK 414,BEDOK NORTH ROAD,4905,103.92964,1.33035
84331,OPP BLK 416,BEDOK NORTH AVENUE 2,4906,103.93095,1.32891
84339,BLK 416,BEDOK NORTH AVENUE 2,4907,103.93084,1.32869
84341,OPP FENGSHAN PR SCH,BEDOK NORTH ROAD,4908,103.93199,1.33109
84349,FENGSHAN PR SCH,BEDOK NORTH ROAD,4909,103.9323,1.33089
84351,BEDOK CTRL PO,BEDOK NORTH STREET 1,4910,103.9341,1.32766
84359,OPP BEDOK CTRL PO,BEDOK NORTH STREET 1,4911,103.93408,1.32788
84361,BLK 547,BEDOK NORTH ROAD,4912,103.92463,1.32937
84369,BLK 45,BEDOK NORTH ROAD,4913,103.92452,1.32919
84371,BLK 546,BEDOK NORTH AVENUE 1,4914,103.92624,1.33055
84379,OPP BLK 546,BEDOK NORTH AVENUE 1,4915,103.92634,1.33032
84381,BLK 544,BEDOK NORTH STREET 3,4916,103.92428,1.3308
84391,BLK 534,BEDOK NORTH STREET 3,4917,103.92446,1.33274
84401,OPP BLK 550,BEDOK NORTH STREET 3,4918,103.92698,1.33317
84409,BLK 550,BEDOK NORTH STREET 3,4919,103.92669,1.33297
84411,BLK 526,BEDOK NORTH STREET 3,4920,103.92914,1.33387
84419,BLK 512,BEDOK NORTH STREET 3,4921,103.92891,1.33388
84421,BLK 510,BEDOK NORTH AVENUE 2,4922,103.93035,1.33214
84431,BLK 3011,BEDOK NORTH AVENUE 4,4923,103.95027,1.33505
84439,OPP BLK 3011,BEDOK NORTH AVENUE 4,4924,103.94995,1.33518
84449,BLK 509,BEDOK NORTH STREET 3,4925,103.9316,1.3333
84451,OPP BLKS 705/706,BEDOK NORTH ROAD,4926,103.91804,1.33648
84459,BET BLKS 705/706,BEDOK NORTH ROAD,4927,103.91831,1.33642
84461,OPP BLK 701,BEDOK RESERVOIR ROAD,4928,103.91939,1.33807
84469,BLK 703,BEDOK RESERVOIR ROAD,4929,103.91981,1.33754
84471,BLK 745,BEDOK RESERVOIR ROAD,4930,103.92203,1.33731
84479,BLK 713,BEDOK RESERVOIR ROAD,4931,103.92268,1.33748
84481,OPP KAKI BUKIT CTR,BEDOK RESERVOIR ROAD,4932,103.9153,1.33755
84489,AFT KAKI BUKIT CTR,BEDOK RESERVOIR ROAD,4933,103.91619,1.33805
84491,BLK 629,BEDOK RESERVOIR ROAD,4934,103.91408,1.33464
84499,BLK 140,BEDOK RESERVOIR ROAD,4935,103.91403,1.3352
84501,CHRIST CH,BEDOK RESERVOIR ROAD,1956,103.91599,1.3332
84501,CHRIST CH,BEDOK RESERVOIR ROAD,1956,103.91599,1.3332
84511,BLK 608,BEDOK RESERVOIR ROAD,1957,103.91329,1.33207
84511,BLK 608,BEDOK RESERVOIR ROAD,1957,103.91329,1.33207
84521,BLK 506,BEDOK NORTH AVENUE 3,4938,103.93394,1.33231
84529,BLK 109,BEDOK NORTH AVENUE 3,4939,103.93431,1.33213
84541,BLK 42,CHAI CHEE STREET,4942,103.92518,1.32753
84549,OPP BLK 42,CHAI CHEE STREET,4943,103.92513,1.32725
84559,OPP BLKS 50/51,CHAI CHEE STREET,4944,103.92285,1.32832
84569,OPP BLK 53,CHAI CHEE STREET,4945,103.92008,1.32804
84579,AFT CHAI CHEE ST,CHAI CHEE DRIVE,4946,103.91947,1.32572
84589,BEF NEW UPP CHANGI RD,CHAI CHEE DRIVE,4947,103.91952,1.3231
84591,SBS BEDOK BUS PK,BEDOK NORTH AVENUE 4,4948,103.94699,1.33775
84599,OPP SBS BEDOK BUS PK,BEDOK NORTH AVENUE 4,4949,103.94647,1.33779
84601,OPP WATERFRONT KEY,BEDOK RESERVOIR ROAD,4950,103.93116,1.33817
84609,WATERFRONT KEY,BEDOK RESERVOIR ROAD,4951,103.93131,1.33791
84611,OPP WATERFRONT ISLE,BEDOK RESERVOIR ROAD,4952,103.92789,1.33917
84619,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,4953,103.92747,1.339
84621,OPP BLK 716,BEDOK RESERVOIR ROAD,4954,103.92499,1.33826
84629,BLK 716,BEDOK RESERVOIR ROAD,4955,103.92545,1.33817
84631,OPP WATERFRONT WAVES,BEDOK RESERVOIR ROAD,6595,103.92947,1.33877
84639,AFT WATERFRONT WAVES,BEDOK RESERVOIR ROAD,6596,103.92938,1.33858
84641,BLK 24,CHAI CHEE ROAD,4956,103.92299,1.32461
84649,OPP BLK 24,CHAI CHEE ROAD,4957,103.92315,1.32478
84661,BLK 172,BEDOK SOUTH AVENUE 3,4959,103.9443,1.32008
84669,BLK 73,BEDOK SOUTH AVENUE 3,5347,103.94421,1.31994
84671,AFT BLK 156,BEDOK SOUTH AVENUE 3,4960,103.9451,1.31759
84679,OPP BLK 156,BEDOK SOUTH AVENUE 3,5346,103.94477,1.31804
84681,BLK 163,BEDOK SOUTH ROAD,4961,103.94708,1.32024
84691,BLK 171,BEDOK SOUTH ROAD,4962,103.94596,1.32112
84701,BLK 151,KAKI BUKIT AVENUE 1,4963,103.91208,1.33599
84709,OPP BLK 150,KAKI BUKIT AVENUE 1,4964,103.91244,1.33644
85019,EASTWOOD CTR,BEDOK ROAD,4965,103.95534,1.32129
85021,COUNTRY PK,BEDOK ROAD,4966,103.95468,1.3219
85029,AFT BEDOK METH CH,BEDOK ROAD,4967,103.9543,1.32262
85031,EXCELSIOR GDNS,BEDOK ROAD,4968,103.95237,1.32504
85039,OPP EXCELSIOR GDNS,BEDOK ROAD,4969,103.95296,1.32437
85041,MAN FATT LAM TP,BEDOK ROAD,4970,103.95065,1.32715
85049,OPP MAN FATT LAM TP,BEDOK ROAD,4971,103.95127,1.32669
85051,AFT JLN CHEMPAKA KUNING,BEDOK ROAD,4972,103.94887,1.32957
85059,BEF JLN CHEMPAKA KUNING,BEDOK ROAD,4973,103.94907,1.3295
85061,OPP BEDOK MKT PLACE,BEDOK ROAD,4974,103.94738,1.3315
85069,BEDOK MKT PLACE,BEDOK ROAD,4975,103.9474,1.33176
85071,BEF CHANGI FIRE STN,UPPER CHANGI ROAD,3517,103.94978,1.33408
85079,FLEXTRONIC,UPPER CHANGI ROAD,5154,103.95009,1.33398
85081,BEF JLN PARI BURONG,UPPER CHANGI ROAD,4976,103.94717,1.33288
85089,BEF JLN CHEMPAKA KUNING,UPPER CHANGI ROAD,4977,103.9488,1.33344
85091,TANAH MERAH STN,NEW UPPER CHANGI ROAD,4978,103.94624,1.32733
85099,TANAH MERAH STN,NEW UPPER CHANGI ROAD,4979,103.94652,1.32699
85101,AFT BEDOK RD,UPPER CHANGI ROAD EAST,4980,103.95071,1.32931
85109,BEF BEDOK RD,UPPER CHANGI ROAD EAST,4981,103.95151,1.32969
,,,,103.7548231,1.340870833
90011,BEF TG RHU VIEW,TANJONG RHU ROAD,4982,103.86913,1.29706
90019,PK SHORE CONDO,TANJONG RHU ROAD,4983,103.86949,1.29704
90021,PEBBLE BAY,TANJONG RHU ROAD,4984,103.87222,1.29719
90029,OPP PEBBLE BAY,TANJONG RHU ROAD,4985,103.87266,1.29707
90031,TG RIA CONDO,TANJONG RHU ROAD,4986,103.87555,1.29697
90039,OPP TG RIA CONDO,TANJONG RHU ROAD,4987,103.87528,1.29664
90051,OPP S'PORE SWIM CLUB,TANJONG RHU ROAD,4990,103.87983,1.29775
90059,S'PORE SWIM CLUB,TANJONG RHU ROAD,4991,103.88018,1.29766
90061,DUNMAN HIGH SCH,TANJONG RHU ROAD,4992,103.88237,1.29806
90069,OPP DUNMAN HIGH SCH,TANJONG RHU ROAD,4993,103.88257,1.298
90079,OPP COSTA RHU CONDO,RHU CROSS,4994,103.86728,1.29751
91041,ETONHOUSE PRE-SCH,MOUNTBATTEN ROAD,4995,103.88654,1.30096
91049,BEF FORT RD,MOUNTBATTEN ROAD,4996,103.88643,1.30071
91051,OPP SANTA FE MANS,MOUNTBATTEN ROAD,4997,103.88948,1.30043
91059,KATONG PK TWRS,MOUNTBATTEN ROAD,4998,103.88831,1.30053
91061,BET HSE NO. 767/767A,MOUNTBATTEN ROAD,4999,103.89257,1.30061
91069,BEF WALTON RD,MOUNTBATTEN ROAD,5000,103.89303,1.30068
91071,BEF TG KATONG RD,MOUNTBATTEN ROAD,5001,103.89603,1.30171
91079,AFT TG KATONG RD,MOUNTBATTEN ROAD,5002,103.89523,1.30133
91081,FORT GDNS,FORT ROAD,5003,103.88533,1.29931
91089,OPP FORT GDNS,FORT ROAD,5004,103.88548,1.29912
91091,BEF KG KAYU RD,MOUNTBATTEN ROAD,5005,103.88437,1.30316
91099,BEF WILKINSON RD,MOUNTBATTEN ROAD,5006,103.88471,1.30317
91101,TG KATONG FLYOVER,EAST COAST PARK SERVICE ROAD,5007,103.89673,1.29604
91111,CP B1,EAST COAST PARK SERVICE ROAD,5009,103.8923,1.29509
91121,HSE 189,MEYER ROAD,4470,103.89666,1.29905
91131,PEACH GDN,MEYER ROAD,6648,103.9706,1.37212
91141,THE SOVEREIGN,MEYER ROAD,6663,103.89312,1.29766
91151,HAWAII TWR,MEYER ROAD,6676,103.89053,1.29714
91161,THE SEAFRONT,MEYER ROAD,6679,103.88874,1.29752
92041,OPP PARKWAY PARADE,MARINE PARADE ROAD,5013,103.90498,1.3027
92049,PARKWAY PARADE,MARINE PARADE ROAD,5014,103.90595,1.30301
92051,OPP BLK 72,MARINE PARADE ROAD,5015,103.90783,1.30462
92059,BET BLKS 72/74,MARINE PARADE ROAD,5016,103.90773,1.30424
92061,CHIJ KATONG CON (PR),MARINE PARADE ROAD,5017,103.91065,1.30583
92069,TAO NAN SCH,MARINE PARADE ROAD,5018,103.911,1.30567
92071,OPP BLK 57,MARINE PARADE ROAD,5019,103.91481,1.30686
92079,BLK 57,MARINE PARADE ROAD,5020,103.91484,1.30661
92081,ST PATRICK'S SEC SCH,MARINE PARADE ROAD,5021,103.91761,1.30753
92089,CHIJ KATONG CON,MARINE PARADE ROAD,5022,103.91762,1.30722
92091,OPP ONE AMBER,MOUNTBATTEN ROAD,5023,103.89931,1.3027
92099,ONE AMBER,MOUNTBATTEN ROAD,5024,103.899,1.30237
92101,Katong Shop Ctr,MOUNTBATTEN ROAD,5025,103.90142,1.30357
92109,Opp Katong Shop Ctr,MOUNTBATTEN ROAD,5026,103.90145,1.30358
92111,OPP ROXY SQ,EAST COAST ROAD,5027,103.90275,1.30465
92119,ROXY SQ,EAST COAST ROAD,5028,103.90277,1.30445
92121,OPP THE HOLY FAMILY CH,EAST COAST ROAD,5029,103.90678,1.3072
92129,THE HOLY FAMILY CH,EAST COAST ROAD,5030,103.90643,1.30695
92131,KATONG OMEGA APT,EAST COAST ROAD,5031,103.91089,1.30878
92139,OPP KATONG OMEGA APT,EAST COAST ROAD,5032,103.91057,1.30856
92141,OCEAN APTS,EAST COAST ROAD,5033,103.91408,1.30933
92149,ST. PATRICK'S GREEN,EAST COAST ROAD,5034,103.91357,1.30923
92151,CHRIST METH CH,EAST COAST ROAD,5035,103.91585,1.30971
92159,ST. PATRICK'S SEC SCH,EAST COAST ROAD,5036,103.91656,1.30976
92161,AFT KATONG PO,TANJONG KATONG ROAD,5037,103.89662,1.30384
92169,BEF KATONG PO,TANJONG KATONG ROAD,5038,103.8965,1.30446
92171,MARSHALL LANE,JOO CHIAT ROAD,5039,103.90316,1.30843
92179,AFT DUKU RD,JOO CHIAT ROAD,5040,103.90341,1.30834
92181,112 KATONG,JOO CHIAT ROAD,5041,103.88883,1.36751
92189,OPP 112 KATONG,JOO CHIAT ROAD,5042,103.90592,1.30476
92191,OPP CP C3,EAST COAST PARK SERVICE ROAD,5043,103.91485,1.30243
92199,TENNIS CTR,EAST COAST PARK SERVICE ROAD,5044,103.9165,1.30285
92201,TANDEVILLE,TELOK KURAU ROAD,5045,103.91127,1.31122
92209,OPP TANDEVILLE,TELOK KURAU ROAD,5046,103.91148,1.31101
92211,CHIJ KATONG CON (SEC),MARINE TERRACE,5047,103.91699,1.30596
92219,OPP CHIJ KATONG CONVENT,MARINE TERRACE,5435,103.9167,1.3064
92221,BLK 19,MARINE TERRACE,5048,103.91499,1.30502
92229,BLK 53,MARINE TERRACE,5434,103.91556,1.30504
92231,BLK 34,MARINE CRESCENT,5049,103.91235,1.30426
92239,BLK 45,MARINE CRESCENT,5050,103.91266,1.30443
92241,AMBER GDN,AMBER ROAD,5051,103.90095,1.30179
92249,OPP AMBER GDN,AMBER ROAD,5052,103.90116,1.30164
92251,OPP SINGA INN,EAST COAST PARK SERVICE ROAD,5053,103.90625,1.30004
92261,OPP PLAYGROUND@BIG SPLASH,EAST COAST PARK SERVICE ROAD,5055,103.90053,1.29799
92271,BEF GRAND HOTEL,STILL ROAD SOUTH,5057,103.90955,1.30609
92279,AFT GRAND HOTEL,STILL ROAD SOUTH,5058,103.90962,1.30632
92289,REGENT BOWL,EAST COAST PARK SERVICE ROAD,5059,103.91281,1.30183
92301,BEF ST. PATRICK'S RD,TELOK KURAU ROAD,5061,103.91266,1.30795
92309,EAST COAST APTS,TELOK KURAU ROAD,5062,103.91267,1.30831
93011,OPP NEPTUNE CT,MARINE PARADE ROAD,5065,103.92154,1.3082
93019,NEPTUNE CT,MARINE PARADE ROAD,5066,103.92111,1.30789
93021,OPP MANDARIN GDNS,MARINE PARADE ROAD,5067,103.92423,1.30858
93029,MANDARIN GDNS,MARINE PARADE ROAD,5068,103.9247,1.30851
93031,OPP LAGUNA PK,MARINE PARADE ROAD,5069,103.92939,1.30979
93039,LAGUNA PK,MARINE PARADE ROAD,5070,103.92942,1.30963
93041,HUA XIN CT,MARINE PARADE ROAD,5071,103.93343,1.31116
93049,LAGOON VIEW,MARINE PARADE ROAD,5072,103.93302,1.31077
93051,AFT DUNBAR WALK,EAST COAST ROAD,5073,103.91872,1.31065
93059,AFT JLN BUROH PERINDU,EAST COAST ROAD,5074,103.91931,1.31076
93061,BEF SIGLAP RD,EAST COAST ROAD,5075,103.92247,1.31189
93069,AFT SIGLAP RD,EAST COAST ROAD,5076,103.92234,1.31167
93071,CRESCENDO BLDG,UPPER EAST COAST ROAD,5077,103.92639,1.31283
93079,OPP SPRINGVALE,EAST COAST ROAD,5078,103.92499,1.31256
93081,OPP CHIANG CT,UPPER EAST COAST ROAD,5079,103.92922,1.31343
93089,OPP GOODWILL CT,UPPER EAST COAST ROAD,5080,103.9279,1.31307
93091,OPP SIGLAP STH CC,UPPER EAST COAST ROAD,5081,103.93158,1.31399
93099,SIGLAP STH CC,UPPER EAST COAST ROAD,5082,103.93171,1.3139
93101,AFT COLDSTREAM AVE,FRANKEL AVENUE,5083,103.9199,1.31266
93109,BEF FRANKEL PL,FRANKEL AVENUE,5084,103.91999,1.31279
93111,BEF ELITE PK AVE,SIGLAP ROAD,5085,103.92281,1.31452
93119,AFT ELITE PK AVE,SIGLAP ROAD,5086,103.92294,1.3143
93121,OPP SEKOLAH INDONESIA,SIGLAP ROAD,5087,103.92505,1.31092
93129,BEF SEKOLAH INDONESIA,SIGLAP ROAD,5088,103.92484,1.31129
93131,OPP EASTERN LAGOON II,BEDOK SOUTH AVENUE 1,5089,103.93407,1.31279
93139,EASTERN LAGOON II,BEDOK SOUTH AVENUE 1,5090,103.9339,1.31284
93149,SIGLAP LINK,SIGLAP LINK,6374,103.9279,1.30732
93151,OPP CABLE SKI PK,EAST COAST PARK SERVICE ROAD,5092,103.93379,1.30784
93159,CABLE SKI PK,EAST COAST PARK SERVICE ROAD,5093,103.9313,1.30784
93161,OPP POND,EAST COAST PARK SERVICE ROAD,5094,103.92794,1.30649
93169,BEF CP D5,EAST COAST PARK SERVICE ROAD,5095,103.92705,1.30599
93171,OPP ISLAND RESORT S'PORE,EAST COAST PARK SERVICE ROAD,5096,103.92418,1.3051
93179,ISLAND RESORT S'PORE,EAST COAST PARK SERVICE ROAD,5097,103.92359,1.30488
93181,OPP CP C4,EAST COAST PARK SERVICE ROAD,5098,103.91793,1.30334
93189,OPP VICTORIA JC,EAST COAST PARK SERVICE ROAD,5099,103.91953,1.30377
93199,OPP MANDARIN GDN,SIGLAP ROAD,6461,103.92629,1.30795
93201,VICTORIA SCH,MARINE PARADE ROAD,6856,103.92782,1.30919
94009,UPP EAST COAST TER,UPPER EAST COAST ROAD,6480,103.9526,1.3179
94011,EVERGREEN GDN,UPPER EAST COAST ROAD,5100,103.93505,1.31434
94019,OPP EVERGREEN AVE,UPPER EAST COAST ROAD,5101,103.93577,1.31435
94021,BEF SENNETT RD,UPPER EAST COAST ROAD,5102,103.93824,1.3147
94029,EAST COAST VILLE,UPPER EAST COAST ROAD,5103,103.93751,1.31453
94031,THE SUMMIT,UPPER EAST COAST ROAD,5104,103.9409,1.31504
94039,OPP THE SUMMIT,UPPER EAST COAST ROAD,5105,103.94062,1.31494
94041,OPP FAIRVIEW CT,UPPER EAST COAST ROAD,5106,103.94431,1.31611
94049,FAIRVIEW CT,UPPER EAST COAST ROAD,5107,103.94466,1.31616
94051,OPP TEMASEK SEC SCH,UPPER EAST COAST ROAD,5108,103.9475,1.31701
94059,TEMASEK SEC SCH,UPPER EAST COAST ROAD,5109,103.94787,1.31705
94061,KEW GREEN CONDO,UPPER EAST COAST ROAD,5110,103.95138,1.31844
94069,OPP KEW GREEN CONDO,UPPER EAST COAST ROAD,5111,103.95081,1.31815
94071,OPP BEDOK CAMP 2,UPPER EAST COAST ROAD,5112,103.9552,1.31982
94079,BEDOK CAMP 2,UPPER EAST COAST ROAD,5113,103.95515,1.31965
94089,CALVARY ABLY OF GOD CH,UPPER EAST COAST ROAD,5114,103.94294,1.31536
94099,AFT E.C. SEA SPORTS CLUB,ECP,5115,103.95026,1.31151
95011,BEF CHANGI AIRPORT PTB3,AIRPORT BOULEVARD,5116,103.98353,1.34612
95019,AFT CHANGI AIRPORT PTB2,AIRPORT BOULEVARD,5117,103.98486,1.34793
95029,CHANGI AIRPORT PTB1,PTB1 BASEMENT,5121,103.98909,1.36224
95039,AIRFREIGHT TER BLDG,AIRPORT CARGO ROAD,5122,103.99465,1.37216
95041,CIAS CARGO TERS,AIRPORT CARGO ROAD,5123,103.99565,1.37279
95049,SATS CARGO TER,AIRPORT CARGO ROAD,5124,103.99443,1.37359
95051,3RD CARGO AGENTS,AIRLINE ROAD,5125,103.99613,1.37522
95061,SIA HANGAR,AIRLINE ROAD,5126,103.99676,1.37818
95069,OPP SIA HANGAR,AIRLINE ROAD,5127,103.99651,1.37823
95071,CHANGI BEACH CP 4,NICOLL DRIVE,5128,103.99517,1.38989
95079,OPP CHANGI BEACH CP 4,NICOLL DRIVE,5129,103.99252,1.39019
95081,CHANGI BEACH CP 5,NICOLL DRIVE,5130,103.99762,1.38959
95089,OPP CHANGI BEACH CP 5,NICOLL DRIVE,5131,103.99593,1.38962
95091,SAF FERRY TER,NICOLL DRIVE,5132,103.99971,1.38721
95099,OPP SAF FERRY TER,NICOLL DRIVE,5133,103.99879,1.38814
95109,CHANGI AIRPORT PTB3,PTB3 BASEMENT,5319,103.98741,1.35837
95129,CHANGI AIRPORT PTB 2,PTB2 BASEMENT,6389,103.98991,1.35698
95129,CHANGI AIRPORT PTB 2,PTB2 BASEMENT,6389,103.98991,1.35698
95131,POLICE PASS OFF,AIRLINE ROAD,5135,103.99972,1.38551
95139,POLICE PASS OFF,AIRLINE ROAD,5136,103.9992,1.38541
95141,AFT CARGO BLDG D,AIRLINE ROAD,5137,103.99827,1.38149
95149,BEF CARGO BLDG D,AIRLINE ROAD,5138,103.99772,1.38103
95151,AIRPORT POLICE STN,AIRPORT BOULEVARD,5139,103.98188,1.34211
95159,NEAR SATS FLIGHT KITCHEN,AIRPORT BOULEVARD,5140,103.98222,1.34176
95161,BEF CHANGI FERRY RD,,5764,104.00455,1.37252
95169,AFT CHANGI FERRY RD,,5774,104.00467,1.37262
95171,PROLOGIS,,5765,104.00207,1.37463
95179,DHL,,5772,104.0022,1.37656
95181,MENLO WORLDWIDE,,5767,104.0019,1.37701
95189,EXPEDITORS,,5771,104.00144,1.37873
95191,OPP DB SCHENKER,,5770,104.00093,1.38009
96011,BEF SIMEI AVE,UPPER CHANGI ROAD EAST,5141,103.95353,1.33168
96019,AFT SIMEI AVE,UPPER CHANGI ROAD EAST,5142,103.9537,1.33139
96021,OPP EXPO HALLS 1/2/3,UPPER CHANGI ROAD EAST,5143,103.95664,1.33398
96029,EXPO HALLS 1/2/3,UPPER CHANGI ROAD EAST,5144,103.9562,1.33324
96031,OPP EXPO HALLS 4/5/6,UPPER CHANGI ROAD EAST,5145,103.95837,1.33591
96039,EXPO HALLS 4/5/6,UPPER CHANGI ROAD EAST,5146,103.95843,1.33561
96041,BEF TROPICANA CONDO,UPPER CHANGI ROAD EAST,5147,103.96079,1.33996
96049,OPP TROPICANA CONDO,UPPER CHANGI ROAD EAST,5148,103.9611,1.33955
96051,OPP CHANGI CT,UPPER CHANGI ROAD EAST,5149,103.96192,1.34373
96059,CHANGI CT,UPPER CHANGI ROAD EAST,5150,103.96217,1.3435
96061,OPP MERA TERR P/G,UPPER CHANGI ROAD EAST,5151,103.96296,1.34694
96069,MERA TERR P/G,UPPER CHANGI ROAD EAST,5152,103.96315,1.3466
96071,AFT SIMEI AVE,UPPER CHANGI ROAD,5153,103.95328,1.33551
96079, ITE REG CAMPUS,UPPER CHANGI ROAD,5345,103.95364,1.33534
96081,GRACE INDEPENDENT CH,UPPER CHANGI ROAD,5155,103.95554,1.33648
96089,OPP GRACE INDEPENDENT CH,UPPER CHANGI ROAD,5156,103.95607,1.33636
96091,AFT UPP CHANGI RD,UPPER CHANGI LINK,5157,103.95794,1.33684
96099,AFT UPP CHANGI RD EAST,UPPER CHANGI LINK,5158,103.95786,1.33667
96101,BLK 3012,SIMEI AVENUE,5159,103.95109,1.3364
96109,OPP BLK 3012,SIMEI AVENUE,5160,103.95067,1.33737
96111,BEF UPP CHANGI RD,SIMEI AVENUE,5161,103.95342,1.3337
96119,ITE COLLEGE EAST,SIMEI AVENUE,5162,103.95374,1.33372
96121,BLK 135,SIMEI ROAD,5163,103.9578,1.34718
96129,OPP BLK 135,SIMEI ROAD,5164,103.95795,1.34746
96139,BLK 148,SIMEI STREET 1,5165,103.95585,1.34651
96131,BLK 130,SIMEI STREET 1,6580,103.95524,1.34633
96149,SIMEI STN,SIMEI STREET 1,5166,103.95318,1.34449
96141,BLK 120,SIMEI STREET 1,6581,103.95323,1.34471
96159,BLK 254,SIMEI STREET 1,5167,103.95179,1.34194
96151,BLK 106,SIMEI STREET 1,6582,103.95121,1.34227
96161,OPP SIMEI STN,SIMEI STREET 3,5168,103.95354,1.34212
96169,SIMEI STN,SIMEI STREET 3,5169,103.95347,1.34226
96171,BET BLKS 227/228,SIMEI STREET 4,5170,103.9558,1.34214
96179,MONDENA CONDO/OPP BLK 228,SIMEI STREET 4,6583,103.9553,1.34264
96181,BLK 151,SIMEI ROAD,5171,103.95775,1.34558
96189,BLK 166,SIMEI ROAD,5172,103.95793,1.34531
96191,BLK 224,SIMEI ROAD,5173,103.95775,1.34286
96199,OPP BLK 224,SIMEI ROAD,5174,103.95796,1.343
96201,SIMEI GREEN CONDO,SIMEI ROAD,5175,103.9592,1.34024
96209,OPP SIMEI GREEN CONDO,SIMEI ROAD,5176,103.95942,1.34017
96219,TANAH MERAH FERRY TER,T.M.F ROAD,5177,103.98895,1.31521
96221,OPP S'PORE EXPO,XILIN AVENUE,5178,103.95786,1.33094
96229,S'PORE EXPO,XILIN AVENUE,5179,103.95798,1.3311
96231,DB SCHENKER,XILIN AVENUE,5180,103.96058,1.33013
96239,CEVA FREIGHT,XILIN AVENUE,5181,103.96233,1.32992
96241,LAGUNA NATI C.CLUB,XILIN AVENUE,5182,103.96706,1.32755
96249,BUILDERS CTR,XILIN AVENUE,5183,103.96656,1.32818
96251,BEF CHANGI GENERAL HOSP,SIMEI STREET 3,5184,103.95138,1.34027
96259,AFT CHANGI GENERAL HOSP,SIMEI STREET 3,5185,103.95125,1.34043
96261,BLK 233,SIMEI STREET 3,5186,103.95592,1.34402
96269,BLK 146,SIMEI STREET 3,5187,103.95589,1.34429
96271,OPP GLOBAL LOGISTICS CTR,XILIN AVENUE,5188,103.96359,1.3292
96289,CHANGI GENERAL HOSP,SIMEI AVENUE,6133,103.94841,1.33996
96281,OPP CHANGI GENERAL HOSP,SIMEI AVENUE,6134,103.94855,1.33942
96299,SIMEI GREEN CONDO,SIMEI STREET 4,6584,103.95717,1.34127
96291,BLK 223,SIMEI STREET 4,6617,103.95785,1.34185
96311,OPP YUSEN LOGISTICS,CHANGI STH AVE 1,5550,103.96096,1.33312
96319,YUSEN LOGISTICS,CHANGI STH AVE 1,5551,103.96071,1.33291
96321,DBS ASIA HUB,CHANGI STH AVE 2,5554,103.70988,1.33877
96329,DHL,CHANGI STH AVE 2,5555,103.94198,1.35409
96331,PREMIER,CHANGI STH AVE 2,5530,103.82192,1.43707
96341,AFT SUNNY METAL & ENGRG,CHANGI STH AVE 2,5535,103.76364,1.37902
96351,BEF CHANGI STH ST 1,CHANGI STH AVE 4,5537,103.74604,1.38715
96361,AFT AKZONOBEL,CHANGI BUSINESS PK CTRL 2,5556,103.95113,1.32961
96371,STANDARD CHARTERED BANK,CHANGI BUSINESS PK CTRL 2,5557,103.97165,1.34047
97011,THE JAPANESE SCH,UPPER CHANGI ROAD NORTH,5189,103.96595,1.35333
97019,OPP SALVATION ARMY,UPPER CHANGI ROAD NORTH,5190,103.96544,1.35292
97031,AFT JLN BENA,UPPER CHANGI ROAD NORTH,5191,103.96852,1.35474
97039,BEF JLN BENA,UPPER CHANGI ROAD NORTH,5192,103.96894,1.35536
97041,BALLOTA PK CONDO,UPPER CHANGI ROAD NORTH,5193,103.96937,1.35786
97049,CHANGI PRISON,UPPER CHANGI ROAD NORTH,5194,103.96973,1.35818
97051,OPP CHANGI WOMEN'S PRISON,UPPER CHANGI ROAD NORTH,5195,103.97038,1.36034
97059,CHANGI WOMEN'S PRISON,UPPER CHANGI ROAD NORTH,5196,103.97095,1.36081
97061,CHANGI BAPTIST CH,UPPER CHANGI ROAD NORTH,5197,103.9754,1.36576
97069,LLOYD LEAS WORK REL CAMP,UPPER CHANGI ROAD NORTH,5198,103.97524,1.36515
97071,SELARANG CAMP,UPPER CHANGI ROAD NORTH,5199,103.97791,1.36857
97079,OPP SELARANG CAMP,UPPER CHANGI ROAD NORTH,5200,103.97758,1.36818
